# source: OSCAR-GCB-2023
# description: Based on {{source}}.
variable,year,region,unit,value
Emissions|CO2|AFOLU,2015,MNG,Mt CO2/yr,-7.540658560000001
Emissions|CO2|AFOLU,2015,MOZ,Mt CO2/yr,44.14028128
Emissions|CO2|AFOLU,2015,MRT,Mt CO2/yr,1.85310464
Emissions|CO2|AFOLU,2015,MUS,Mt CO2/yr,0.17653152
Emissions|CO2|AFOLU,2015,MWI,Mt CO2/yr,18.4154472
Emissions|CO2|AFOLU,2015,MYS,Mt CO2/yr,161.16082016
Emissions|CO2|AFOLU,2015,NAM,Mt CO2/yr,8.25250048
Emissions|CO2|AFOLU,2015,NER,Mt CO2/yr,-17.08079856
Emissions|CO2|AFOLU,2015,NGA,Mt CO2/yr,45.61284288
Emissions|CO2|AFOLU,2015,NIC,Mt CO2/yr,33.3508272
Emissions|CO2|AFOLU,2015,NIU,Mt CO2/yr,0.00172208
Emissions|CO2|AFOLU,2015,NLD,Mt CO2/yr,7.19917376
Emissions|CO2|AFOLU,2015,NOR,Mt CO2/yr,-1.2886654400000002
Emissions|CO2|AFOLU,2015,NPL,Mt CO2/yr,2.29875696
Emissions|CO2|AFOLU,2015,NZL,Mt CO2/yr,-19.916588
Emissions|CO2|AFOLU,2015,OMN,Mt CO2/yr,-0.03253632
Emissions|CO2|AFOLU,2015,PAK,Mt CO2/yr,9.38280784
Emissions|CO2|AFOLU,2015,PAN,Mt CO2/yr,6.421856160000001
Emissions|CO2|AFOLU,2015,PER,Mt CO2/yr,84.46509280000001
Emissions|CO2|AFOLU,2015,PHL,Mt CO2/yr,47.57531792
Emissions|CO2|AFOLU,2015,PNG,Mt CO2/yr,34.387446080000004
Emissions|CO2|AFOLU,2015,POL,Mt CO2/yr,-8.62637504
Emissions|CO2|AFOLU,2015,PRK,Mt CO2/yr,6.575964000000001
Emissions|CO2|AFOLU,2015,PRT,Mt CO2/yr,-2.34048992
Emissions|CO2|AFOLU,2015,PRY,Mt CO2/yr,80.16535216000001
Emissions|CO2|AFOLU,2015,PSE,Mt CO2/yr,0.0049464
Emissions|CO2|AFOLU,2015,QAT,Mt CO2/yr,0.0014656
Emissions|CO2|AFOLU,2015,ROU,Mt CO2/yr,-4.07532064
Emissions|CO2|AFOLU,2015,RUS,Mt CO2/yr,147.20171296
Emissions|CO2|AFOLU,2015,RWA,Mt CO2/yr,2.2556683200000003
Emissions|CO2|AFOLU,2015,SAU,Mt CO2/yr,-4.67409152
Emissions|CO2|AFOLU,2015,SDN,Mt CO2/yr,33.28813616000001
Emissions|CO2|AFOLU,2015,SEN,Mt CO2/yr,3.62215712
Emissions|CO2|AFOLU,2015,SGP,Mt CO2/yr,0.15183616
Emissions|CO2|AFOLU,2015,SLB,Mt CO2/yr,4.1072340800000005
Emissions|CO2|AFOLU,2015,SLE,Mt CO2/yr,12.714336480000002
Emissions|CO2|AFOLU,2015,SLV,Mt CO2/yr,-2.19187808
Emissions|CO2|AFOLU,2015,SMR,Mt CO2/yr,0.0001832
Emissions|CO2|AFOLU,2015,SOM,Mt CO2/yr,14.52248384
Emissions|CO2|AFOLU,2015,SRB,Mt CO2/yr,-6.73318624
Emissions|CO2|AFOLU,2015,SSD,Mt CO2/yr,-0.4662806400000001
Emissions|CO2|AFOLU,2015,STP,Mt CO2/yr,0.07540512
Emissions|CO2|AFOLU,2015,SUR,Mt CO2/yr,3.46200368
Emissions|CO2|AFOLU,2015,SVK,Mt CO2/yr,-1.52854752
Emissions|CO2|AFOLU,2015,SVN,Mt CO2/yr,1.77150736
Emissions|CO2|AFOLU,2015,SWE,Mt CO2/yr,-3.0240824
Emissions|CO2|AFOLU,2015,SWZ,Mt CO2/yr,-0.21493024
Emissions|CO2|AFOLU,2015,SYR,Mt CO2/yr,-0.56839632
Emissions|CO2|AFOLU,2015,TCD,Mt CO2/yr,43.793630240000006
Emissions|CO2|AFOLU,2015,TGO,Mt CO2/yr,-0.38127584
Emissions|CO2|AFOLU,2015,THA,Mt CO2/yr,33.9372504
