# source: Hansis-2015
# description: Based on {{source}}.
variable,year,region,unit,value
Emissions|CO2|AFOLU,2015,GHA,Mt CO2/yr,18.96152976
Emissions|CO2|AFOLU,2015,GIN,Mt CO2/yr,62.24938144000001
Emissions|CO2|AFOLU,2015,GMB,Mt CO2/yr,0.8151667200000001
Emissions|CO2|AFOLU,2015,GNB,Mt CO2/yr,2.26512144
Emissions|CO2|AFOLU,2015,GNQ,Mt CO2/yr,1.16559168
Emissions|CO2|AFOLU,2015,GRC,Mt CO2/yr,-21.06701072
Emissions|CO2|AFOLU,2015,GRD,Mt CO2/yr,-0.1374
Emissions|CO2|AFOLU,2015,GTM,Mt CO2/yr,36.0740952
Emissions|CO2|AFOLU,2015,GUY,Mt CO2/yr,6.087809280000001
Emissions|CO2|AFOLU,2015,HND,Mt CO2/yr,15.912385600000002
Emissions|CO2|AFOLU,2015,HRV,Mt CO2/yr,-0.84085136
Emissions|CO2|AFOLU,2015,HTI,Mt CO2/yr,5.291402240000001
Emissions|CO2|AFOLU,2015,HUN,Mt CO2/yr,-8.149981760000001
Emissions|CO2|AFOLU,2015,IDN,Mt CO2/yr,1792.6420081600002
Emissions|CO2|AFOLU,2015,IND,Mt CO2/yr,176.77436992
Emissions|CO2|AFOLU,2015,IRL,Mt CO2/yr,5.71060048
Emissions|CO2|AFOLU,2015,IRN,Mt CO2/yr,-23.395702560000004
Emissions|CO2|AFOLU,2015,IRQ,Mt CO2/yr,6.6236692800000005
Emissions|CO2|AFOLU,2015,ISL,Mt CO2/yr,0.29982512
Emissions|CO2|AFOLU,2015,ISR,Mt CO2/yr,-0.09350528
Emissions|CO2|AFOLU,2015,ITA,Mt CO2/yr,-38.56883952
Emissions|CO2|AFOLU,2015,JAM,Mt CO2/yr,0.6688632
Emissions|CO2|AFOLU,2015,JOR,Mt CO2/yr,1.28906848
Emissions|CO2|AFOLU,2015,JPN,Mt CO2/yr,-4.50170032
Emissions|CO2|AFOLU,2015,KAZ,Mt CO2/yr,-12.21079296
Emissions|CO2|AFOLU,2015,KEN,Mt CO2/yr,41.51399936
Emissions|CO2|AFOLU,2015,KGZ,Mt CO2/yr,0.16740816
Emissions|CO2|AFOLU,2015,KHM,Mt CO2/yr,42.09521968
Emissions|CO2|AFOLU,2015,KNA,Mt CO2/yr,-0.0754784
Emissions|CO2|AFOLU,2015,KOR,Mt CO2/yr,-1.89377504
Emissions|CO2|AFOLU,2015,KWT,Mt CO2/yr,0.0126408
Emissions|CO2|AFOLU,2015,LAO,Mt CO2/yr,59.16381712
Emissions|CO2|AFOLU,2015,LBN,Mt CO2/yr,0.18847616
Emissions|CO2|AFOLU,2015,LBR,Mt CO2/yr,28.15501872
Emissions|CO2|AFOLU,2015,LBY,Mt CO2/yr,-0.44231808
Emissions|CO2|AFOLU,2015,LCA,Mt CO2/yr,-0.07851952
Emissions|CO2|AFOLU,2015,LIE,Mt CO2/yr,-0.017404
Emissions|CO2|AFOLU,2015,LKA,Mt CO2/yr,16.04608496
Emissions|CO2|AFOLU,2015,LSO,Mt CO2/yr,7.4481792
